order,suborder,family,subfamily,genus,species
Coleoptera,Adephaga,"Gyrinidae Latreille, 1810","Gyrininae Latreille, 1810","Gyrinus Geoffroy, 1762",Gyrinus minutus
Coleoptera,Adephaga,"Gyrinidae Latreille, 1810","Gyrininae Latreille, 1810","Gyrinus Geoffroy, 1762",Gyrinus opacus
Coleoptera,Adephaga,"Gyrinidae Latreille, 1810","Gyrininae Latreille, 1810","Gyrinus Geoffroy, 1762",Gyrinus aeratus
Coleoptera,Adephaga,"Gyrinidae Latreille, 1810","Gyrininae Latreille, 1810","Gyrinus Geoffroy, 1762",Gyrinus pullatus
Coleoptera,Adephaga,"Gyrinidae Latreille, 1810","Gyrininae Latreille, 1810","Gyrinus Geoffroy, 1762",Gyrinus marinus
Coleoptera,Adephaga,"Gyrinidae Latreille, 1810","Gyrininae Latreille, 1810","Gyrinus Geoffroy, 1762",Gyrinus colymbus
Coleoptera,Adephaga,"Gyrinidae Latreille, 1810","Gyrininae Latreille, 1810","Gyrinus Geoffroy, 1762",Gyrinus distinctus
Coleoptera,Adephaga,"Gyrinidae Latreille, 1810","Gyrininae Latreille, 1810","Gyrinus Geoffroy, 1762",Gyrinus suffriani
Coleoptera,Adephaga,"Gyrinidae Latreille, 1810","Gyrininae Latreille, 1810","Gyrinus Geoffroy, 1762",Gyrinus natator
Coleoptera,Adephaga,"Gyrinidae Latreille, 1810","Gyrininae Latreille, 1810","Gyrinus Geoffroy, 1762",Gyrinus substriatus
Coleoptera,Adephaga,"Gyrinidae Latreille, 1810","Gyrininae Latreille, 1810","Gyrinus Geoffroy, 1762",Gyrinus urinator
Coleoptera,Adephaga,"Gyrinidae Latreille, 1810","Gyrininae Latreille, 1810","Gyrinus Geoffroy, 1762",Gyrinus caspius
Coleoptera,Adephaga,"Gyrinidae Latreille, 1810","Gyrininae Latreille, 1810","Gyrinus Geoffroy, 1762",Gyrinus paykulli
Coleoptera,Adephaga,"Gyrinidae Latreille, 1810","Orectophilinae R¨¦gimbart, 1882","Orectochilus Dejean, 1833",Orectochilus villosus
Coleoptera,Adephaga,"Dytiscidae Leach, 1815","Copelatinae Van den Branden, 1885","Copelatus Erichson, 1832",Copelatus haemorrhoidalis
Coleoptera,Adephaga,"Dytiscidae Leach, 1815","Laccophilinae Gistel, 1856","Laccophilus Leach, 1815",Laccophilus hyalinus
Coleoptera,Adephaga,"Dytiscidae Leach, 1815","Laccophilinae Gistel, 1856","Laccophilus Leach, 1815",Laccophilus minutus
Coleoptera,Adephaga,"Dytiscidae Leach, 1815","Laccophilinae Gistel, 1856","Laccophilus Leach, 1815",Laccophilus biguttatus
Coleoptera,Adephaga,"Dytiscidae Leach, 1815","Laccophilinae Gistel, 1856","Laccophilus Leach, 1815",Laccophilus poecilus
Coleoptera,Adephaga,"Dytiscidae Leach, 1815","Hydroporinae Erichson, 1837","Laccornis Des Gozis, 1914",Laccornis oblongus
Coleoptera,Adephaga,"Dytiscidae Leach, 1815","Hydroporinae Erichson, 1837","Hydrovatus Motschulsky, 1853",Hydrovatus cuspidatus
Coleoptera,Adephaga,"Dytiscidae Leach, 1815","Hydroporinae Erichson, 1837","Bidessus Sharp, 1882",Bidessus unistriatus
Coleoptera,Adephaga,"Dytiscidae Leach, 1815","Hydroporinae Erichson, 1837","Bidessus Sharp, 1882",Bidessus grossepunctatus
Coleoptera,Adephaga,"Dytiscidae Leach, 1815","Hydroporinae Erichson, 1837","Hydroglyphus Motschulsky, 1853",Hydroglyphus geminus
Coleoptera,Adephaga,"Dytiscidae Leach, 1815","Hydroporinae Erichson, 1837","Hydroglyphus Motschulsky, 1853",Hydroglyphus hamulatus
Coleoptera,Adephaga,"Dytiscidae Leach, 1815","Hydroporinae Erichson, 1837","Hyphydrus Illiger, 1802",Hyphydrus ovatus
Coleoptera,Adephaga,"Dytiscidae Leach, 1815","Hydroporinae Erichson, 1837","Hygrotus Stephens, 1828",Hygrotus decoratus
Coleoptera,Adephaga,"Dytiscidae Leach, 1815","Hydroporinae Erichson, 1837","Hygrotus Stephens, 1828",Hygrotus inaequalis
Coleoptera,Adephaga,"Dytiscidae Leach, 1815","Hydroporinae Erichson, 1837","Hygrotus Stephens, 1828",Hygrotus versicolor
Coleoptera,Adephaga,"Dytiscidae Leach, 1815","Hydroporinae Erichson, 1837","Hygrotus Stephens, 1828",Hygrotus quinquelineatus
Coleoptera,Adephaga,"Dytiscidae Leach, 1815","Hydroporinae Erichson, 1837","Coelambus Thomson, 1860",Coelambus polonicus
Coleoptera,Adephaga,"Dytiscidae Leach, 1815","Hydroporinae Erichson, 1837","Coelambus Thomson, 1860",Coelambus impressopunctatus
Coleoptera,Adephaga,"Dytiscidae Leach, 1815","Hydroporinae Erichson, 1837","Coelambus Thomson, 1860",Coelambus parallelogrammus
Coleoptera,Adephaga,"Dytiscidae Leach, 1815","Hydroporinae Erichson, 1837","Coelambus Thomson, 1860",Coelambus novemlineatus
Coleoptera,Adephaga,"Dytiscidae Leach, 1815","Hydroporinae Erichson, 1837","Coelambus Thomson, 1860",Coelambus marklini
Coleoptera,Adephaga,"Dytiscidae Leach, 1815","Hydroporinae Erichson, 1837","Coelambus Thomson, 1860",Coelambus nigrolineatus
Coleoptera,Adephaga,"Dytiscidae Leach, 1815","Hydroporinae Erichson, 1837","Coelambus Thomson, 1860",Coelambus confluens
Coleoptera,Adephaga,"Dytiscidae Leach, 1815","Hydroporinae Erichson, 1837","Hydroporus Clairville, 1806",Hydroporus nigrita
Coleoptera,Adephaga,"Dytiscidae Leach, 1815","Hydroporinae Erichson, 1837","Hydroporus Clairville, 1806",Hydroporus brevis
Coleoptera,Adephaga,"Dytiscidae Leach, 1815","Hydroporinae Erichson, 1837","Hydroporus Clairville, 1806",Hydroporus acutangulus
Coleoptera,Adephaga,"Dytiscidae Leach, 1815","Hydroporinae Erichson, 1837","Hydroporus Clairville, 1806",Hydroporus neuter
Coleoptera,Adephaga,"Dytiscidae Leach, 1815","Hydroporinae Erichson, 1837","Hydroporus Clairville, 1806",Hydroporus pubescens
Coleoptera,Adephaga,"Dytiscidae Leach, 1815","Hydroporinae Erichson, 1837","Hydroporus Clairville, 1806",Hydroporus fuscipennis
Coleoptera,Adephaga,"Dytiscidae Leach, 1815","Hydroporinae Erichson, 1837","Hydroporus Clairville, 1806",Hydroporus planus
Coleoptera,Adephaga,"Dytiscidae Leach, 1815","Hydroporinae Erichson, 1837","Hydroporus Clairville, 1806",Hydroporus tesselatus
Coleoptera,Adephaga,"Dytiscidae Leach, 1815","Hydroporinae Erichson, 1837","Hydroporus Clairville, 1806",Hydroporus obscurus
Coleoptera,Adephaga,"Dytiscidae Leach, 1815","Hydroporinae Erichson, 1837","Hydroporus Clairville, 1806",Hydroporus elongatulus
Coleoptera,Adephaga,"Dytiscidae Leach, 1815","Hydroporinae Erichson, 1837","Hydroporus Clairville, 1806",Hydroporus semenovi
Coleoptera,Adephaga,"Dytiscidae Leach, 1815","Hydroporinae Erichson, 1837","Hydroporus Clairville, 1806",Hydroporus geniculatus
Coleoptera,Adephaga,"Dytiscidae Leach, 1815","Hydroporinae Erichson, 1837","Hydroporus Clairville, 1806",Hydroporus nigellus
Coleoptera,Adephaga,"Dytiscidae Leach, 1815","Hydroporinae Erichson, 1837","Hydroporus Clairville, 1806",Hydroporus submuticus
Coleoptera,Adephaga,"Dytiscidae Leach, 1815","Hydroporinae Erichson, 1837","Hydroporus Clairville, 1806",Hydroporus notabilis
Coleoptera,Adephaga,"Dytiscidae Leach, 1815","Hydroporinae Erichson, 1837","Hydroporus Clairville, 1806",H. n. arcticus
Coleoptera,Adephaga,"Dytiscidae Leach, 1815","Hydroporinae Erichson, 1837","Hydroporus Clairville, 1806",Hydroporus erythrocephalus
Coleoptera,Adephaga,"Dytiscidae Leach, 1815","Hydroporinae Erichson, 1837","Hydroporus Clairville, 1806",Hydroporus rufifrons
Coleoptera,Adephaga,"Dytiscidae Leach, 1815","Hydroporinae Erichson, 1837","Hydroporus Clairville, 1806",Hydroporus scalesianus
Coleoptera,Adephaga,"Dytiscidae Leach, 1815","Hydroporinae Erichson, 1837","Hydroporus Clairville, 1806",Hydroporus angustatus
Coleoptera,Adephaga,"Dytiscidae Leach, 1815","Hydroporinae Erichson, 1837","Hydroporus Clairville, 1806",Hydroporus lapponum
Coleoptera,Adephaga,"Dytiscidae Leach, 1815","Hydroporinae Erichson, 1837","Hydroporus Clairville, 1806",Hydroporus puberulus
Coleoptera,Adephaga,"Dytiscidae Leach, 1815","Hydroporinae Erichson, 1837","Hydroporus Clairville, 1806",Hydroporus glabriusculus
Coleoptera,Adephaga,"Dytiscidae Leach, 1815","Hydroporinae Erichson, 1837","Hydroporus Clairville, 1806",Hydroporus umbrosus
Coleoptera,Adephaga,"Dytiscidae Leach, 1815","Hydroporinae Erichson, 1837","Hydroporus Clairville, 1806",Hydroporus morio
Coleoptera,Adephaga,"Dytiscidae Leach, 1815","Hydroporinae Erichson, 1837","Hydroporus Clairville, 1806",Hydroporus tristis
Coleoptera,Adephaga,"Dytiscidae Leach, 1815","Hydroporinae Erichson, 1837","Hydroporus Clairville, 1806",Hydroporus gyllenhalii
Coleoptera,Adephaga,"Dytiscidae Leach, 1815","Hydroporinae Erichson, 1837","Hydroporus Clairville, 1806",Hydroporus notatus
Coleoptera,Adephaga,"Dytiscidae Leach, 1815","Hydroporinae Erichson, 1837","Hydroporus Clairville, 1806",Hydroporus incognitus
Coleoptera,Adephaga,"Dytiscidae Leach, 1815","Hydroporinae Erichson, 1837","Hydroporus Clairville, 1806",Hydroporus striola
Coleoptera,Adephaga,"Dytiscidae Leach, 1815","Hydroporinae Erichson, 1837","Hydroporus Clairville, 1806",Hydroporus palustris
Coleoptera,Adephaga,"Dytiscidae Leach, 1815","Hydroporinae Erichson, 1837","Hydroporus Clairville, 1806",Hydroporus neglectus
Coleoptera,Adephaga,"Dytiscidae Leach, 1815","Hydroporinae Erichson, 1837","Hydroporus Clairville, 1806",Hydroporus kraatzii
Coleoptera,Adephaga,"Dytiscidae Leach, 1815","Hydroporinae Erichson, 1837","Hydroporus Clairville, 1806",Hydroporus melanarius
Coleoptera,Adephaga,"Dytiscidae Leach, 1815","Hydroporinae Erichson, 1837","Hydroporus Clairville, 1806",Hydroporus longicornis
Coleoptera,Adephaga,"Dytiscidae Leach, 1815","Hydroporinae Erichson, 1837","Hydroporus Clairville, 1806",Hydroporus memnonius
Coleoptera,Adephaga,"Dytiscidae Leach, 1815","Hydroporinae Erichson, 1837","Hydroporus Clairville, 1806",Hydroporus obsoletus
Coleoptera,Adephaga,"Dytiscidae Leach, 1815","Hydroporinae Erichson, 1837","Hydroporus Clairville, 1806",Hydroporus sahlbergi
Coleoptera,Adephaga,"Dytiscidae Leach, 1815","Hydroporinae Erichson, 1837","Porhydrus Guignot, 1945",Porhydrus lineatus
Coleoptera,Adephaga,"Dytiscidae Leach, 1815","Hydroporinae Erichson, 1837","Graptodytes Seidlitz, 1887",Graptodytes granularis
Coleoptera,Adephaga,"Dytiscidae Leach, 1815","Hydroporinae Erichson, 1837","Graptodytes Seidlitz, 1887",Graptodytes bilineatus
Coleoptera,Adephaga,"Dytiscidae Leach, 1815","Hydroporinae Erichson, 1837","Graptodytes Seidlitz, 1887",Graptodytes pictus
Coleoptera,Adephaga,"Dytiscidae Leach, 1815","Hydroporinae Erichson, 1837","Oreodytes Seidlitz, 1887",Oreodytes alpinus
Coleoptera,Adephaga,"Dytiscidae Leach, 1815","Hydroporinae Erichson, 1837","Oreodytes Seidlitz, 1887",Oreodytes septentrionalis
Coleoptera,Adephaga,"Dytiscidae Leach, 1815","Hydroporinae Erichson, 1837","Oreodytes Seidlitz, 1887",Oreodytes sanmarkii
Coleoptera,Adephaga,"Dytiscidae Leach, 1815","Hydroporinae Erichson, 1837","Suphrodytes Des Gozis, 1914",Suphrodytes dorsalis
Coleoptera,Adephaga,"Dytiscidae Leach, 1815","Hydroporinae Erichson, 1837","Deronectes Sharp, 1882",Deronectes latus
Coleoptera,Adephaga,"Dytiscidae Leach, 1815","Hydroporinae Erichson, 1837","Scarodytes Des Gozis, 1914",Scarodytes halensis
Coleoptera,Adephaga,"Dytiscidae Leach, 1815","Hydroporinae Erichson, 1837","Nebrioporus R¨¦gimbart, 1906",Nebrioporus canaliculatus
Coleoptera,Adephaga,"Dytiscidae Leach, 1815","Hydroporinae Erichson, 1837","Nebrioporus R¨¦gimbart, 1906",Nebrioporus assimilis
